,label,feature
71,air_conditioner,"[-203.05699833760067, 37.93629634956743, -22.57362063793539, 41.79837029184871, 12.278938179913066, 15.625212350491632, -2.534656981244476, 14.535317981426951, 8.482134831295644, -2.8969520670720303, -0.1417732967004844, 14.244089307283962, -2.4940452641461275, -0.48761459545316654, 7.281469784558918, 7.570363000474419, 3.185815976149288, -0.4580544228575812, 7.663266247474094, 6.339979859581997]"
72,air_conditioner,"[-244.0584176617123, 45.8120323520628, -1.3483343217128714, 36.76728023785039, 20.628233604801103, 11.50950881888226, -3.9877692554106443, 17.663360934622524, 10.707231608630478, -7.068403410614896, -3.0117342000634224, 17.943404149505657, -2.2758566639079905, -2.804883944799173, 8.512275339413097, 10.081826934880777, 3.303478147062688, -3.3352092229817676, 9.199450392230796, 8.169918284700424]"
73,air_conditioner,"[-246.98549208876395, 46.48151839071375, 0.39622313192251785, 35.1367992298162, 19.341998625751923, 11.72218391317359, -2.491856822817658, 17.539611660736963, 10.178802943587733, -6.068620773524785, -2.9135395835453055, 16.793113125235305, -1.7537045254981107, -2.4856736244336775, 7.74338020349056, 9.739650684688247, 3.1329435210648753, -1.6594926583533467, 8.64247999512572, 7.394248486614977]"
74,air_conditioner,"[-249.73295689181467, 46.498834759521564, 2.107322577724251, 34.43439987573654, 19.637205772299012, 10.80271346746078, -4.668946506610228, 18.461786388334136, 11.61525271076818, -6.868681491980888, -3.7223229605423414, 18.171722839631702, -2.5756745394271334, -3.916932830164758, 7.681951119255119, 10.496471160757102, 2.96056413081633, -2.636688062010713, 9.514881821781369, 8.583113707512728]"
75,air_conditioner,"[-251.06983897711942, 47.48586856114003, 2.5530571364109793, 33.600447453995194, 20.811367716028638, 10.688669178080954, -5.7967209717623875, 18.932980810440792, 12.905765569918309, -7.527724400683944, -4.338004945034252, 18.631294541141923, -2.368792210692807, -4.537596267214534, 8.150705604698405, 10.674511672663566, 3.4645368231379265, -4.100817146125709, 8.962673192121027, 9.826648218452453]"
76,air_conditioner,"[-255.4907911713404, 49.1825218847525, 5.373460849397749, 32.45838638974611, 20.609918876849957, 11.35505207587782, -5.129138375597861, 17.566860278852165, 11.293587538101887, -7.327738511094819, -3.5428325239381353, 17.869867700933813, -2.090194402784279, -3.985363740810136, 7.459309749181978, 10.539500610500319, 3.4903669983969103, -3.8087369990959616, 8.245872022575291, 8.85723043360378]"
77,air_conditioner,"[-256.108844370169, 48.889957006988205, 4.899492237938705, 32.487090804401895, 20.968663068210052, 11.603998344646737, -4.937695071119912, 17.289719555319447, 11.207270406046558, -6.867240385892137, -3.9828217954059606, 18.084593464330126, -1.886556574250286, -4.277781847269644, 7.657304599976124, 10.75408473890817, 3.8805242269583777, -3.640059526365746, 8.30671187388176, 8.80556184548404]"
78,air_conditioner,"[-249.6495203985795, 44.825667958310646, 1.1988923473520436, 34.74115374665605, 21.085168651255973, 11.66288758210116, -6.5257950881476, 18.126994383706283, 11.69848512456274, -7.797525692098375, -4.291355924105473, 19.67252099830354, -2.337980350248742, -3.9929497271199, 8.836610515971127, 10.838433543101074, 3.1608502631482134, -3.9959415065324944, 9.211615725315188, 8.744547916353273]"
79,air_conditioner,"[-246.61688316200426, 43.077208340923654, -0.038176947580740875, 36.56059747743268, 20.913189473498964, 11.380613326741905, -6.976550479270631, 18.79094325361818, 12.054722667129507, -8.258470621260335, -4.163732932081865, 20.02699036951759, -3.0562181717686387, -3.857722481358153, 8.722788440989902, 10.575460376611346, 2.9601003011968685, -4.3532695423267365, 9.604795631914941, 8.912972972731353]"
80,air_conditioner,"[-246.28041781840557, 44.877369098793764, 0.22442372192836652, 35.79849071895721, 21.457019927645447, 11.960828659546442, -6.483057771602136, 18.28942456572252, 11.610799315321922, -9.03788539242631, -4.3104807770448, 18.81734143433109, -2.726562180949197, -3.690182246010651, 8.51167853607037, 9.992867866741593, 3.619621990124946, -3.291398682124934, 9.462128485218766, 8.747055705653272]"
81,air_conditioner,"[-244.84736871385743, 45.826863230624845, -3.1775454094523785, 35.47411200592555, 19.59182727954798, 13.243555251246601, -3.048986010069121, 16.88772815583724, 11.908848700580393, -6.08228581659894, -2.8722134300586064, 16.920952088495053, -2.4359667387499413, -2.961111886322534, 7.982154064281963, 10.598235458586215, 3.9103219333650756, -3.098377284325151, 8.285378532013505, 8.402739077352432]"
82,air_conditioner,"[-237.2965464848872, 41.585062551686974, -6.505197561249505, 38.848500398723516, 17.72141294127968, 13.319882655087843, -2.6863218582619375, 16.748161927438577, 11.425012970130537, -5.883145568244354, -2.3999251974571862, 16.247232170808022, -3.167047182573025, -2.34711469548395, 8.198402191115411, 10.008678814350356, 3.893430350837635, -1.9285476461262052, 7.524068663986888, 8.312583732233007]"
83,air_conditioner,"[-179.00426826140577, 31.14013905701246, -30.186546220107157, 44.78915649205968, 6.751129139444774, 18.05451519358474, -3.6949903942945554, 15.966091427416577, 7.86755000466028, -3.215485682059474, 0.44265143836346177, 14.470637351373346, -2.924157947001002, 0.5769559952882932, 7.651071492168819, 6.3631554874247716, 2.142502485882124, -0.55219242614165, 8.54767500697825, 6.560830996318503]"
84,air_conditioner,"[-226.0663942823782, 36.33571512386201, -11.05607869014442, 41.94221941427548, 17.14799993279701, 13.792727731631933, -4.364873069232782, 17.520429984339525, 11.24523025976646, -6.2583080070686785, -3.0587747720875544, 17.72206687950279, -2.468059957514359, -3.307417180599126, 7.946470904468228, 9.116476852378048, 2.828312517303831, -2.1902261182781277, 8.664968288650913, 8.142988287904926]"
85,air_conditioner,"[-227.59072825668758, 36.8199866756483, -11.012005467824132, 40.30774420650138, 17.368064361401256, 14.388686000779337, -4.348155517876793, 17.416234227731916, 11.382305793202143, -6.134598245901069, -3.332633756658565, 16.996901761178012, -2.661419195377168, -3.045737938857582, 8.817221257447672, 9.29724948017931, 2.6530659228159705, -2.1554553294421996, 8.609449522894602, 8.341564951731113]"
86,air_conditioner,"[-230.36374352668443, 40.793986508534275, -9.123533105160373, 40.15873902771204, 16.256883149265207, 13.786903161470258, -2.673437848116456, 15.765077384624405, 11.584030203507995, -4.680334295234842, -2.8898041193314112, 15.825795183556107, -2.096807929269053, -2.4735834830533663, 8.274843696583357, 9.275718223944207, 2.9495733174960006, -1.2023539049587948, 8.124272717243908, 7.829148218756669]"
87,air_conditioner,"[-229.8944740101366, 40.552818930193176, -8.113035144691827, 40.354734369909366, 15.005458635721093, 14.646849250391973, -1.7845479582825454, 14.946064357184802, 10.89258714799387, -3.7063259947822744, -2.405237163584661, 14.4372766667899, -1.3631734707861, -1.8871143880366068, 8.196955773205898, 8.750613483604807, 2.7316665835279386, -0.5013989475190772, 6.847454973136892, 8.141617040519437]"
88,air_conditioner,"[-226.77568780955752, 38.80583229992582, -10.428391131082924, 41.23616187251172, 15.408541038593352, 14.911866516356866, -3.1391149597519328, 15.298602169084795, 10.781861487590264, -5.26848992922797, -2.6162210371989065, 14.257120528916277, -2.202855577572085, -1.5399443400759583, 8.362279486701, 8.388187171790008, 2.657477070001552, -1.4559404680644654, 7.931875662311954, 8.210845217408377]"
89,air_conditioner,"[-221.8792730454425, 36.34710531669848, -13.65058073951204, 42.70343011416529, 14.97027469869434, 14.782413958942076, -4.0320031190337255, 15.181495673738949, 10.704441383712517, -5.027587238415842, -2.232851942947374, 15.09821410604874, -2.2405109623206485, -1.6710652153311256, 8.287498976000025, 7.8440369782150015, 2.6083020054361663, -1.5040547231741843, 7.984715103777857, 7.515330278645545]"
90,air_conditioner,"[-184.2209287842939, 33.105214626176874, -28.872242247806366, 44.27332956586393, 7.52319597581749, 16.750391149538014, -3.5514510234188554, 14.997074446716027, 7.660395759217451, -3.1970588887462204, -0.24307328606926829, 13.530047027097758, -2.538733716865864, 0.326114072022581, 7.112716409036763, 6.767332971692035, 2.1268522496203954, -0.5063768452104522, 7.765184854990914, 6.711087370182092]"
91,air_conditioner,"[-220.8774520050486, 35.80749662247851, -14.889163258054676, 43.31340656057849, 14.359918903031433, 14.779421946379651, -3.3219547360796886, 14.575489968374976, 10.442867194061117, -4.06782372024304, -1.278875242722048, 14.582940486484288, -2.0036389765838174, -1.6652134219918415, 7.887689373481213, 7.840376404068594, 2.650224001517398, -1.7934308073515584, 7.4247326102268225, 7.748247721156238]"
92,air_conditioner,"[-212.87767828342405, 36.42753975639905, -15.231936855490625, 44.0458634117142, 13.629629262728264, 15.331362338904778, -4.997185112715493, 15.762246515476049, 10.418341018932855, -6.299301731125122, -0.9682618604465569, 16.476093158472597, -2.69993420927859, -1.5257413687019694, 7.369219436545668, 8.34258621585935, 2.767832893107568, -0.8157316833980662, 8.203534713946027, 7.128868639148117]"
93,air_conditioner,"[-221.82914363932028, 40.82433388383477, -13.166335292849864, 38.57468073185435, 17.4198321017976, 15.661657461063053, -4.88978484858385, 15.75860093338286, 9.74260271035397, -6.018123649767474, -1.1335796410235845, 16.00444043115513, -4.840252721830799, -2.0558784065629943, 9.225082849212427, 8.133757920254316, 1.7056437826606037, -2.473013540057729, 10.03638895667761, 7.997008347349137]"
94,street_music,"[-250.40424725791053, 162.64097002076414, 7.491701104120546, 24.951924165091416, -5.913236186590597, 24.687678210619254, -1.098510958390231, 14.345427906135676, 4.487493153968488, -2.5870177950128874, 0.5764547705946113, 2.215327807106533, 5.66672274286485, 1.5284672152277639, 0.45593865175084697, 6.001148008091764, 1.562575933207277, 4.385083607006431, -1.0453468390872678, 1.9931174724939194]"
95,street_music,"[-254.39551240305408, 163.14914109235318, 7.444920475921056, 25.493310063018072, -5.437338247485439, 23.098454746475547, 0.440339705006895, 13.632374461975466, 3.9479071313275935, -0.9146982965479983, 0.3246086805725875, 1.7427388393453034, 6.629409501318297, 2.4400484027535985, 1.1168598887578878, 6.970033867794204, 2.31997337550586, 3.8337485630668193, -3.058829945378683, 0.6281828808952398]"
96,street_music,"[-249.59151774537202, 156.00377108969076, 6.917200982490032, 27.368063612642246, -4.476302966071066, 20.28328263559218, 1.8098378582706018, 14.49288321871654, 1.5773519800954299, -1.6650429322670623, 2.8197849525273972, 2.6581777553932504, 6.856293390106183, 1.8140679689034787, 1.8395976273068102, 5.735741164257358, -0.6660823022297152, 3.140565353884639, -1.5130555381637278, -1.0926390116214697]"
97,street_music,"[-252.85993839861808, 158.49315441837416, 10.320284741077204, 27.04146650916679, -4.244689254423552, 22.804155221661475, -1.3525605077132994, 13.990230466926633, 3.771616888083176, 0.9558882477613003, 4.681228579301801, 2.535600445895103, 5.783730618848078, -0.6211935766329996, 1.0398551133050011, 4.226307227127356, -1.6556298716444806, 1.6637953734518884, -1.5501182847596402, -1.1411410048307513]"
98,street_music,"[-257.71896488151117, 164.03558664714998, 1.6371208342745818, 24.51529470913248, -4.33906118393394, 28.39677085954438, -5.957177413393887, 13.484057094806117, 6.693740935042415, -0.6854911928874067, 0.8193830597505178, 1.1303632022334575, 1.0294107483585342, 0.7415111748818441, -0.8126248675435364, 5.428299610798352, -0.87559741632302, 0.20808195648318503, -1.718980109295139, 2.4401068312823417]"
99,street_music,"[-247.91579810866043, 158.50628052340164, -1.9385606553778492, 25.165552771252596, -5.406877306490506, 28.670320773750564, -3.5756640137658993, 13.184742116911474, 4.432538381527032, 0.34173118448429574, 0.04157601765979156, 0.5639841886053485, 1.2469795118045204, 1.3782079801235139, -1.8323444112021068, 4.069434510725305, 0.8025009336432807, 3.894940903881228, 0.711514227885464, 3.7508358254178464]"
100,dog_bark,"[-299.00906994534046, 162.71986849525172, -33.97606787568122, 16.51359890927575, -31.52963156530186, 22.98145332543075, -32.74431815573704, 1.2355920752744234, -6.278020585254618, -7.869569715020986, -6.604991949461038, -2.159746373725942, -0.9789171581636312, -11.26895411052716, 5.525261106598116, -6.207090795410278, 2.849215438769251, -2.443639074438563, 9.084409375369454, -2.4837675820051777]"
101,dog_bark,"[-264.46303833385844, 144.9908017521125, -35.49887584238756, 17.69342490658148, -37.69580990320039, 20.559023677791462, -34.418718411209035, 7.174063648475213, -2.2943237149696527, -8.303415470397464, -10.175460227173012, -3.1385325683870775, -3.4426632000764927, -10.65292634104448, 8.207941483692256, -6.301141402996683, 3.6523312718024057, -2.9060318009933894, 10.017285371869416, -1.199355401864121]"
102,dog_bark,"[-298.1315521344397, 152.83267018297533, -56.28350475008635, 23.136706442841984, -34.9883555819571, 39.65298027692878, -28.614170894693164, 10.010677862480934, -5.807966950414053, -1.0483275805853127, -8.910366019340811, -4.830016545994418, -1.778923536419831, -8.981809718380035, 9.818336595724373, -11.919001498347793, -0.3119434540414312, -5.277887194566155, 15.53512481896696, -3.3200836870649977]"
103,dog_bark,"[-263.3714703762502, 147.6785619961851, -31.75388507255405, 8.88778114605184, -23.724645354126146, 12.771486825213998, -26.99349235226131, 9.842939765488318, -13.282872646511779, -7.597291537418032, -3.7388511328567735, -6.737125761698369, 2.76406068576473, -3.8286318218756996, 2.6060973891725205, -6.174901982111152, 7.335499649518022, -5.344855851986261, 6.000145683827047, 1.0813725940356904]"
104,dog_bark,"[-247.96252512817196, 139.98427541132864, -26.90772104657286, 3.1739011350008512, -25.97028123889625, 9.55743271458805, -24.71853549470974, 1.1532647160463876, -5.26026303792265, -10.71615873207879, -6.824650767756274, -2.463281990567002, -2.3370721741503675, -7.453158665412503, 4.827138869143762, -4.527292105219312, 2.720630196514914, -1.3395153957677213, 4.394905203878903, 0.44111788509509653]"
105,dog_bark,"[-265.65815380995974, 145.18759134064695, -23.336635286446874, 15.613780371139939, -34.372682726962275, 18.938231203678004, -28.44145436213535, 4.391564111213078, -9.511153901669394, -14.354465019613839, -5.600844314532876, 1.9429976440761332, 0.9736576690913882, -7.5380674751448975, 6.723708543247788, -4.534463507505708, 5.43987546570653, -1.0567158176113987, 9.767509596198456, 0.6504522035017974]"
106,gun_shot,"[-396.27872654779077, 110.34680345235412, 35.93304347527432, 40.25181730494755, 17.514016339850283, 12.584534588567395, 8.75708751526448, 0.2161091358472408, 0.18129594386331657, -1.9088493723293856, -4.59634838534938, -2.498865920737582, -3.2488009369508286, -0.9077058461318107, 2.4548701137988753, 1.6208055567137998, 2.733505766450029, 1.284097086433082, -0.6304538822274862, 0.8289167748232136]"
107,dog_bark,"[-504.6088053874403, 51.05208481290391, 21.86981837899728, 18.65363681369845, 7.511891527256524, 0.3152238508744941, 3.285871594935521, 5.923603950825349, 1.6940925860213063, -2.6423104098618815, 0.20071557245149943, 2.3074684298156174, 0.6313671760808324, -1.8797889033108934, -1.8481276907801008, 1.2059077744645044, -0.10263733101123501, -3.1373421656881133, -2.2728207436766907, -2.16061376372525]"
